Tahun,Provinsi,sisa_makanan,kayu_ranting,kertas_karton,plastik,logam,kain,karet_kulit,kaca,lainnya
2020,Sulawesi Tenggara,60.0,5.0,11.0,14.0,5.0,1.0,1.0,2.0,1.0
2020,Sulawesi Tenggara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sulawesi Tenggara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Gorontalo,64.0,12.0,13.0,1.0,1.0,1.0,1.0,1.0,6.0
2020,Gorontalo,34.13,14.3,10.2,35.89,0.0,0.0,0.0,1.2,4.28
2020,Sulawesi Barat,5.0,6.0,30.0,40.0,9.0,0.0,0.0,0.0,10.0
2020,Sulawesi Barat,47.03,1.86,16.45,15.79,3.37,2.75,1.4,5.33,6.02
2020,Sulawesi Barat,58.68,14.35,9.05,9.7,5.55,0.45,0.35,0.27,1.6
2020,Maluku,20.0,19.0,16.0,23.0,5.0,4.0,2.0,7.0,4.0
2020,Maluku,39.0,9.0,12.3,15.9,7.0,4.3,3.0,5.0,4.5
2020,Maluku Utara,49.76,15.82,12.74,13.27,0.92,0.63,0.22,2.26,4.38
2020,Maluku Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Maluku Utara,34.0,25.0,12.0,11.8,2.3,0.8,1.5,5.8,6.8
2020,Papua,11.93,36.39,24.11,12.54,11.28,0.02,0.14,3.59,0.0
2020,Papua,10.0,8.0,10.0,35.0,10.0,5.0,15.0,2.0,5.0
2020,Papua,66.39,10.58,4.79,6.6,4.34,2.05,1.08,0.46,3.71
2020,Papua Barat,44.0,0.0,11.0,26.0,0.0,0.0,0.0,0.0,19.0
2020,Papua Selatan,20.0,10.0,15.0,40.0,4.0,3.0,3.0,3.0,2.0
2020,Papua Barat Daya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Papua Barat Daya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Aceh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Aceh,20.0,20.0,10.0,25.0,5.0,10.0,5.0,3.0,2.0
2019,Aceh,5.75,14.5,13.25,35.25,18.75,3.5,3.75,2.25,3.0
2019,Aceh,40.0,14.0,12.0,17.0,3.0,3.0,2.0,2.0,7.0
2019,Aceh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Aceh,35.2,11.5,3.0,6.8,4.5,7.5,9.3,4.5,17.7
2019,Aceh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Aceh,17.0,20.0,7.0,7.0,12.0,6.0,8.0,5.0,7.0
2019,Sumatera Utara,22.9,19.9,18.9,14.6,1.0,3.0,2.0,2.0,7.0
2019,Sumatera Utara,20.5,14.0,13.8,30.2,6.0,5.0,3.0,2.0,5.5
2019,Sumatera Utara,1.16,61.4,7.18,13.04,2.0,5.48,0.44,1.33,7.97
2019,Sumatera Utara,55.53,10.99,12.48,19.26,0.32,0.35,0.2,0.53,0.34
2019,Sumatera Utara,12.0,55.0,10.0,13.0,3.0,1.0,0.2,0.8,5.0
2019,Sumatera Utara,25.0,10.5,20.0,30.0,4.0,2.0,1.0,0.5,7.0
2019,Sumatera Utara,48.0,5.0,17.0,14.0,1.0,4.0,2.0,1.0,8.0
2019,Sumatera Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sumatera Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sumatera Barat,21.5,19.5,21.8,20.0,15.5,0.4,1.3,0.0,0.0
2019,Sumatera Barat,20.1,18.2,20.4,19.0,20.4,1.2,0.2,0.5,0.0
2019,Sumatera Barat,69.34,0.0,8.63,6.0,2.24,1.57,0.0,3.33,8.89
2019,Sumatera Barat,62.63,4.99,6.16,13.47,1.05,0.14,0.35,0.28,10.93
2019,Sumatera Barat,74.83,1.7,10.2,6.8,2.04,0.68,0.68,2.38,0.69
2019,Sumatera Barat,0.0,0.0,19.0,28.0,44.0,0.0,0.0,0.0,0.0
2019,Sumatera Barat,61.24,8.4,6.1,12.4,0.16,2.9,1.5,2.4,4.9
2019,Sumatera Barat,41.92,12.68,15.47,20.53,0.56,0.66,0.1,1.65,6.43
2019,Sumatera Barat,46.0,10.0,15.0,10.0,3.0,5.0,4.0,5.0,2.0
2019,Sumatera Barat,43.15,23.56,14.35,12.67,1.5,0.95,0.8,1.19,1.83
2019,Sumatera Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sumatera Barat,48.26,5.15,14.15,26.56,0.22,0.89,0.51,0.78,3.48
2019,Riau,20.0,10.0,10.0,35.0,10.0,5.0,5.0,5.0,0.0
2019,Riau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Riau,8.0,33.0,19.0,24.0,3.0,3.0,2.0,2.0,6.0
2019,Riau,39.0,15.0,10.0,26.0,1.0,2.0,2.0,3.0,2.0
2019,Riau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jambi,28.0,13.0,19.0,15.0,4.0,4.0,3.0,2.0,12.0
2019,Jambi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jambi,36.0,15.0,18.8,14.0,3.2,3.0,2.0,2.0,6.0
2019,Jambi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jambi,63.13,13.25,1.42,4.48,5.88,3.83,5.73,1.38,0.9
2019,Jambi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jambi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019,Sumatera Selatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sumatera Selatan,61.02,8.07,7.38,17.18,1.14,1.33,0.36,0.31,3.21
2019,Sumatera Selatan,5.0,80.0,1.6,6.0,1.8,0.0,0.0,0.4,5.1
2019,Sumatera Selatan,43.52,17.41,10.44,22.24,1.55,0.97,2.9,0.58,0.39
2019,Sumatera Selatan,58.3,4.8,9.1,21.2,1.1,3.0,0.8,0.8,0.9
2019,Sumatera Selatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sumatera Selatan,51.2,6.7,17.2,18.0,0.6,2.8,0.5,1.2,1.9
2019,Sumatera Selatan,56.71,7.8,5.3,24.75,0.63,1.22,0.33,0.76,2.5
2019,Bengkulu,40.0,20.0,19.5,8.0,1.5,2.0,1.0,5.0,3.0
2019,Bengkulu,31.6,37.5,7.4,6.3,5.1,0.8,2.9,2.5,5.9
2019,Bengkulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Bengkulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Bengkulu,15.0,50.0,15.0,17.2,2.0,0.5,0.1,0.2,0.0
2019,Lampung,20.0,15.0,10.0,35.0,2.0,0.5,0.5,0.2,16.8
2019,Lampung,0.6,0.17,0.05,0.09,0.05,0.02,0.02,0.01,0.0
2019,Lampung,50.0,15.0,5.0,20.0,1.0,0.25,0.25,0.25,8.25
2019,Lampung,30.0,5.0,5.0,30.0,5.0,2.0,10.0,6.0,7.0
2019,Lampung,56.47,6.24,9.4,24.07,0.56,1.25,0.27,0.88,0.86
2019,Kepulauan Bangka Belitung,26.17,30.86,11.5,18.82,0.62,3.79,0.42,0.66,7.16
2019,Kepulauan Bangka Belitung,19.99,37.46,10.04,17.42,12.67,0.78,0.65,0.54,0.45
2019,Kepulauan Bangka Belitung,40.0,14.0,10.0,15.0,2.0,12.0,4.0,1.0,2.0
2019,Kepulauan Bangka Belitung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Kepulauan Riau,37.5,5.6,23.6,14.1,0.6,5.2,4.5,2.5,6.4
2019,Kepulauan Riau,25.0,18.0,20.0,23.5,4.5,3.0,1.4,4.0,0.6
2019,Kepulauan Riau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Kepulauan Riau,40.8,10.3,17.1,12.8,1.6,9.5,4.8,1.6,1.5
2019,Kepulauan Riau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Kepulauan Riau,49.0,9.0,10.0,19.0,1.0,2.0,0.0,1.0,9.0
2019,Kepulauan Riau,18.0,37.0,9.0,26.0,3.0,1.0,2.0,1.0,3.0
2019,DKI Jakarta,23.02,2.97,0.18,0.9,0.08,0.0,0.0,0.65,72.2
2019,DKI Jakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,DKI Jakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,DKI Jakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Barat,45.08,6.8,7.1,26.27,1.21,1.27,0.11,2.62,6.6
2019,Jawa Barat,26.4,0.4,33.0,5.0,10.7,6.4,1.7,16.1,0.3
2019,Jawa Barat,62.27,1.97,9.25,12.57,1.77,0.91,1.25,1.09,8.92
2019,Jawa Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Barat,20.0,33.3,19.7,10.0,1.5,3.5,1.0,1.0,10.0
2019,Jawa Barat,51.0,12.0,7.0,6.0,6.0,4.0,4.0,3.0,7.0
2019,Jawa Barat,62.95,0.57,6.1,21.36,0.14,0.57,0.5,0.57,7.24
2019,Jawa Barat,0.0,50.6,8.6,15.6,3.1,5.3,0.0,3.0,13.8
2019,Jawa Barat,48.7,0.0,5.8,5.4,0.2,1.9,0.0,6.3,31.6
2019,Jawa Tengah,57.67,10.63,9.71,16.42,1.33,1.25,0.51,0.65,1.83
2019,Jawa Tengah,58.0,0.0,11.0,13.0,13.0,1.0,0.0,2.0,2.0
2019,Jawa Tengah,5.0,55.0,8.0,12.0,3.0,1.0,0.5,1.0,12.5
2019,Jawa Tengah,40.0,21.45,10.0,20.0,0.2,0.2,0.15,1.0,2.0
2019,Jawa Tengah,53.84,1.8,13.31,20.89,1.1,1.57,1.05,0.98,5.46
2019,Jawa Tengah,60.0,5.0,5.0,20.0,0.5,5.0,3.0,0.5,1.0
2019,Jawa Tengah,77.1,1.42,3.12,14.04,0.21,1.39,0.16,0.16,2.4
2019,Jawa Tengah,22.3,29.48,19.74,11.81,6.54,0.0,0.0,6.07,4.06
2019,Jawa Tengah,74.7,0.9,8.4,11.1,0.4,2.2,0.3,1.7,0.3
2019,Jawa Tengah,12.0,44.0,10.0,15.0,2.0,3.0,3.0,5.0,6.0
2019,Jawa Tengah,38.12,1.59,13.38,34.45,0.93,1.88,0.77,1.33,7.55
2019,Jawa Tengah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Tengah,73.0,3.0,8.0,9.0,2.1,1.5,1.0,1.2,0.0
2019,Jawa Tengah,55.08,5.29,11.48,19.63,1.26,2.12,1.02,1.2,2.92
2019,Jawa Tengah,57.5,4.0,7.1,18.2,1.9,2.2,0.0,1.2,0.5
2019,Jawa Tengah,52.2,20.25,9.33,10.76,1.26,3.04,0.86,2.0,0.3
2019,Jawa Tengah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Tengah,45.0,5.0,10.0,20.0,4.0,4.0,5.0,2.0,5.0
2019,Jawa Tengah,1.0,86.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0
2019,Jawa Tengah,33.7,13.3,40.3,0.8,1.8,0.5,3.7,5.9,0.0
2019,Jawa Tengah,60.79,0.0,10.18,17.2,1.22,4.94,1.0,1.79,2.88
2019,D.I. Yogyakarta,67.18,0.0,12.6,17.22,1.68,0.21,0.0,1.11,0.0
2019,D.I. Yogyakarta,64.2,3.2,6.2,6.2,13.6,1.1,0.5,1.1,1.7
2019,D.I. Yogyakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,D.I. Yogyakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,D.I. Yogyakarta,50.21,10.91,6.18,10.79,2.12,0.68,0.13,10.66,8.32
2019,Jawa Timur,68.2,2.9,8.2,17.2,0.5,0.2,0.3,0.5,2.0
2019,Jawa Timur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Timur,46.0,18.0,7.5,4.5,11.0,4.7,2.0,4.0,2.3
2019,Jawa Timur,29.0,50.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0
2019,Jawa Timur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Timur,65.74,1.51,6.88,15.16,0.27,1.12,0.4,0.67,1.93
2019,Jawa Timur,40.25,17.35,6.44,17.8,1.15,3.25,1.45,1.5,6.6
2019,Jawa Timur,34.04,0.84,18.98,21.76,0.94,1.52,0.57,2.55,18.8
2019,Jawa Timur,60.22,2.32,7.63,25.3,1.2,1.13,1.2,1.0,0.0
2019,Jawa Timur,25.0,25.0,25.0,12.0,3.0,2.0,3.0,1.0,4.0
2019,Jawa Timur,20.0,32.0,16.6,16.9,0.4,0.5,12.0,0.2,1.4
2019,Jawa Timur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Timur,70.3,1.4,8.5,11.0,0.2,1.1,0.2,0.5,6.8
2019,Jawa Timur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Timur,63.53,4.15,7.5,19.71,1.34,2.65,0.01,0.13,0.98
2019,Jawa Timur,10.0,50.0,10.0,20.0,3.0,3.0,1.0,1.0,2.0
2019,Jawa Timur,5.0,20.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Timur,58.53,15.43,5.78,11.02,0.17,1.62,0.0,1.33,6.12
2019,Jawa Timur,42.0,1.0,10.5,16.5,0.5,1.5,0.0,1.0,27.0
2019,Jawa Timur,30.0,13.0,5.2,13.2,5.0,0.0,0.0,0.5,32.9
2019,Jawa Timur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Timur,58.72,1.08,20.83,17.33,0.0,0.91,0.26,0.57,0.3
2019,Jawa Timur,27.0,28.0,15.0,24.0,1.0,0.5,1.5,1.8,1.2
2019,Jawa Timur,53.0,13.6,5.2,9.1,0.8,2.9,3.0,3.4,9.0
2019,Jawa Timur,11.8,61.0,18.0,7.0,0.4,0.8,0.6,0.2,0.2
2019,Jawa Timur,58.5,5.4,11.2,17.9,0.8,0.9,1.6,1.0,2.0
2019,Jawa Timur,37.9,32.0,4.3,8.8,4.3,3.5,5.0,1.7,2.5
2019,Jawa Timur,73.1,0.02,9.51,13.45,0.32,0.9,0.11,0.49,2.1
2019,Jawa Timur,81.0,0.5,8.0,4.0,3.0,1.0,1.0,1.0,0.5
2019,Jawa Timur,54.31,1.61,14.63,19.44,0.48,1.47,2.33,1.12,4.61
2019,Jawa Timur,78.1,0.6,11.2,8.0,0.3,0.5,0.6,0.6,0.1
2019,Banten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Banten,30.0,12.0,10.0,15.0,8.0,5.0,5.0,10.0,5.0
2019,Banten,35.25,17.73,11.35,23.15,1.51,1.26,0.53,2.22,7.0
2019,Banten,61.38,2.24,8.94,10.97,1.68,2.32,2.09,1.78,8.6
2019,Banten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Banten,11.0,75.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0
2019,Bali,11.22,30.88,11.1,22.1,2.1,7.0,7.0,2.7,5.9
2019,Bali,0.3,51.8,1.6,0.0,0.0,0.0,0.0,0.0,46.3
2019,Bali,35.2,23.4,10.89,17.01,3.5,0.7,0.7,0.4,8.2
2019,Bali,12.0,70.0,2.0,4.0,1.0,1.0,0.5,0.5,9.0
2019,Bali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Bali,2.99,62.57,5.63,10.18,2.82,5.33,4.55,3.33,2.6
2019,Bali,70.0,5.0,2.0,15.0,1.0,1.0,1.0,0.0,5.0
2019,Nusa Tenggara Barat,49.3,29.7,3.5,10.5,1.2,4.0,0.4,1.3,0.1
2019,Nusa Tenggara Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Kalimantan Barat,40.0,5.6,14.2,25.0,0.3,1.0,0.9,2.0,11.0
2019,Kalimantan Barat,10.0,25.0,25.0,20.0,10.0,3.0,2.0,2.0,3.0
2019,Kalimantan Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Kalimantan Barat,28.0,6.0,9.0,42.0,2.0,3.0,2.0,1.0,7.0
2019,Kalimantan Barat,35.65,4.79,11.74,37.02,2.52,1.47,4.45,2.22,0.14
2019,Kalimantan Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Kalimantan Barat,83.0,1.5,7.2,6.0,2.0,0.0,0.1,0.0,0.2
2019,Kalimantan Tengah,47.0,5.0,10.0,15.0,2.0,2.0,2.0,1.0,16.0
2019,Kalimantan Tengah,45.05,5.0,7.26,20.26,1.82,4.04,1.18,4.33,11.06
2019,Kalimantan Tengah,39.4,20.0,12.3,13.5,0.16,1.0,0.0,1.0,11.7
2019,Kalimantan Tengah,30.0,12.0,14.0,20.0,5.0,5.0,2.0,2.0,10.0
2019,Kalimantan Tengah,56.98,2.06,13.17,14.34,4.02,1.78,3.14,3.28,0.95
2019,Kalimantan Tengah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Kalimantan Tengah,23.51,26.74,13.31,25.13,3.19,2.41,0.83,1.79,3.09
2019,Kalimantan Tengah,31.0,11.0,5.0,35.0,1.0,6.0,6.0,3.0,2.0
2019,Kalimantan Tengah,70.05,1.59,7.14,14.95,0.67,1.3,0.9,1.01,2.39
2019,Kalimantan Selatan,10.0,20.0,3.0,40.0,5.0,1.0,1.0,1.0,19.0
2019,Kalimantan Selatan,60.0,3.0,13.0,14.0,2.0,3.0,2.0,3.0,0.0
2019,Kalimantan Selatan,61.7,9.5,10.6,9.8,2.6,1.7,0.8,2.0,1.3
2019,Kalimantan Selatan,51.29,3.11,10.51,32.52,0.65,1.21,0.23,0.14,0.34
2019,Kalimantan Selatan,55.18,1.48,13.13,25.35,2.9,0.46,0.9,0.4,0.2
2019,Kalimantan Selatan,60.28,2.17,2.9,30.28,1.25,0.3,0.72,2.0,0.1
2019,Kalimantan Selatan,55.78,8.38,8.72,12.41,0.98,0.84,0.06,6.1,6.73
2019,Kalimantan Selatan,3.9,68.2,3.9,11.7,0.2,3.5,0.2,0.0,8.4
2019,Kalimantan Selatan,57.34,10.32,10.8,14.2,2.1,1.7,0.74,1.5,1.3
2019,Kalimantan Selatan,59.4,0.1,12.4,15.1,0.5,0.2,0.2,5.7,6.4
2019,Kalimantan Selatan,51.0,15.0,11.0,13.0,1.0,4.0,2.0,2.0,1.0
2019,Kalimantan Timur,54.99,0.22,10.2,13.64,1.38,13.56,1.2,3.52,1.29
2019,Kalimantan Timur,73.92,0.98,10.43,7.86,2.04,1.57,0.55,1.75,0.9
2019,Kalimantan Timur,55.39,1.28,4.02,26.47,9.63,0.05,0.07,0.99,2.1
2019,Kalimantan Timur,30.0,20.0,10.0,25.0,5.0,5.0,2.0,2.0,1.0
2019,Kalimantan Timur,5.0,20.0,40.0,19.0,15.0,0.7,0.2,0.1,0.0
2019,Kalimantan Timur,42.3,6.36,10.26,7.2,3.87,2.94,0.98,6.56,19.53
2019,Kalimantan Timur,53.39,7.0,17.0,19.9,0.65,0.62,0.06,0.92,0.46
2019,Kalimantan Timur,45.0,4.0,27.0,20.0,2.0,0.01,0.02,1.0,0.97
2019,Kalimantan Utara,46.4,8.2,23.4,21.3,0.2,0.2,0.1,0.1,0.1
2019,Kalimantan Utara,41.0,12.0,16.0,17.0,1.0,2.0,0.0,0.0,11.0
2019,Sulawesi Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sulawesi Utara,15.0,35.0,6.0,19.0,5.0,4.0,4.0,7.0,5.0
2019,Sulawesi Utara,60.0,3.0,3.0,20.0,1.0,2.0,2.0,1.0,8.0
2019,Sulawesi Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sulawesi Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sulawesi Utara,40.0,17.0,10.0,16.0,4.0,3.0,2.0,2.0,6.0
2019,Sulawesi Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sulawesi Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sulawesi Utara,49.11,1.14,18.02,18.92,0.26,1.48,1.48,1.83,7.76
2019,Sulawesi Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sulawesi Utara,53.4,5.1,11.8,8.7,5.7,3.5,2.6,2.8,6.4
2019,Sulawesi Tengah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sulawesi Tengah,26.97,24.91,16.99,22.56,2.8,1.75,1.66,1.65,0.71
2019,Sulawesi Tengah,35.0,10.0,20.0,13.0,6.0,3.0,3.0,3.0,7.0
2019,Sulawesi Tengah,32.84,8.21,37.99,4.19,0.0,0.0,0.0,0.0,16.77
2019,Sulawesi Selatan,43.0,10.0,18.0,15.0,4.0,4.0,2.0,2.0,2.0
2019,Sulawesi Selatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sulawesi Selatan,30.1,27.5,11.0,14.0,1.2,3.0,2.0,1.1,10.0
2019,Sulawesi Selatan,35.2,14.0,29.0,14.6,1.0,0.7,2.1,1.2,2.2
2019,Sulawesi Selatan,73.4,0.5,10.5,8.6,3.1,0.4,1.3,1.9,0.3
2019,Sulawesi Selatan,73.98,5.04,8.86,10.18,0.98,0.0,0.0,0.0,0.96
2019,Sulawesi Selatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sulawesi Selatan,50.0,16.0,8.0,15.0,3.0,2.0,1.0,1.0,4.0
2019,Sulawesi Selatan,41.7,17.7,6.3,18.5,2.3,3.1,2.2,2.2,6.0
2019,Sulawesi Selatan,56.0,9.6,6.2,6.6,4.5,3.6,4.2,4.4,4.9
2019,Sulawesi Selatan,45.0,11.0,9.0,16.0,6.0,3.0,1.0,6.0,3.0
2019,Sulawesi Selatan,38.0,41.81,4.3,6.97,0.44,0.51,0.18,1.0,6.79
2019,Sulawesi Selatan,40.0,10.0,25.0,15.0,3.0,1.0,2.0,2.0,2.0
2019,Sulawesi Selatan,54.7,9.25,14.4,12.2,2.45,1.7,1.5,2.2,1.6
2019,Sulawesi Selatan,30.0,30.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0
2019,Sulawesi Tenggara,65.0,4.0,10.0,10.0,5.0,1.0,1.0,2.0,2.0
2019,Sulawesi Tenggara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sulawesi Tenggara,15.0,54.0,6.0,15.0,2.0,2.0,2.0,1.0,3.0
2019,Gorontalo,65.0,13.0,14.0,1.0,1.0,1.0,1.0,1.0,3.0
2019,Gorontalo,41.0,15.1,12.1,22.4,1.7,0.0,0.0,2.5,5.2
2019,Gorontalo,21.0,15.0,10.0,35.0,10.0,5.0,2.0,2.0,0.0
2019,Sulawesi Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sulawesi Barat,65.06,12.35,8.05,6.5,5.55,0.45,0.35,0.27,1.42
2019,Maluku,35.0,45.0,7.0,7.0,0.5,2.0,1.5,1.0,1.0
2019,Maluku,22.0,12.0,20.0,31.0,3.0,3.0,2.0,2.0,5.0
2019,Maluku,38.0,6.8,11.6,14.6,10.1,5.0,3.0,7.1,3.8
2019,Maluku Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Maluku Utara,54.0,5.7,10.6,13.6,6.3,1.6,1.0,3.7,3.5
2019,Maluku Utara,34.0,25.0,12.0,11.8,2.3,0.8,1.5,5.8,6.8
2019,Papua,5.69,33.75,27.83,14.79,13.19,0.02,0.21,4.52,0.0
2019,Papua,66.39,10.58,4.79,6.6,4.34,2.05,1.08,0.46,3.71
2019,Papua Selatan,15.0,10.0,30.0,20.0,5.0,5.0,5.0,5.0,5.0
2019,Papua Barat Daya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Papua Barat,44.0,0.0,11.0,26.0,0.0,0.0,0.0,0.0,19.0
